"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"72136",191.494191391824,0.198363494461558,0.22852092362855,0.868032087880008,0.38537676671577,0.967838221738878
"78655",1191.97396968463,-0.332184089375466,0.367654558317114,-0.903522292491057,0.366248762346441,0.967838221738878
"20017",132.60635152729,-0.226198175570943,0.256140323410872,-0.883102560966556,0.377180860614034,0.967838221738878
"70466",385.140209941243,0.273532930676787,0.31903167152011,0.85738487772536,0.391232213936153,0.967838221738878
"228662",82.6413053516811,-0.552079894073553,0.62108195829965,-0.888900227572209,0.374056703141191,0.967838221738878
"16558",1222.18410895445,0.225961851839227,0.260369373135833,0.867851119038277,0.38547584122691,0.967838221738878
"20608",49.5851678981773,0.489754168750409,0.552095049253164,0.887083065520901,0.375034180653908,0.967838221738878
"56488",124.796304286583,0.386914995249842,0.430477239591034,0.898804767512035,0.368756660246977,0.967838221738878
"69277",20.9380164377576,0.688537260074082,0.766697250845044,0.898056252732333,0.369155560303863,0.967838221738878
"67231",1268.37505383383,-0.170721404445291,0.189594420858188,-0.900455845021869,0.367877713183985,0.967838221738878
"17391",16.0175801058316,-0.824179093029394,0.927254452135465,-0.888838108171183,0.374090092017657,0.967838221738878
"69161",363.296183920559,-0.175710035702263,0.194573385522828,-0.903052774818726,0.366497886255672,0.967838221738878
"11486",65.6796821609345,-0.325029274487335,0.360794809892705,-0.900870149944767,0.36765736389601,0.967838221738878
"56491",1683.29378924201,-0.142620789499237,0.163022170311673,-0.874855175995809,0.381652710886227,0.967838221738878
"228993",17.8097000388993,-0.811250964236908,0.916052104187175,-0.885594782795396,0.375835923955956,0.967838221738878
"67005",218.838874728929,0.310448928406833,0.350798803109868,0.884977159712835,0.376168950231063,0.967838221738878
"94212",2041.83946536379,0.118944457413715,0.137776075946609,0.863317209439236,0.387963084737248,0.967838221738878
"114893",563.511537303821,0.291174064268415,0.331294802179015,0.878897170596354,0.379457032932597,0.967838221738878
"56458",665.197842158919,0.177114899122465,0.202784229997648,0.873415546783491,0.382436620072603,0.967838221738878
"622434",21.3888519527989,0.714514641940878,0.83259161616859,0.858181403782232,0.390792302895947,0.967838221738878
"71004",140.907896529785,0.337992505840025,0.37882955767133,0.892202044417202,0.3722846465881,0.967838221738878
